-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
-3.500000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424870999999999910e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
-2.800000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
-4.200000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
-7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
-2.100000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
-3.500000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.849741999999999820e+01 0.000000000000000000e+00
-1.400000000000000000e+01 4.849741999999999820e+01 0.000000000000000000e+00
-2.800000000000000000e+01 4.849741999999999820e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
2.800000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424870999999999910e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
-2.800000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
2.100000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
-7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
-2.100000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
1.400000000000000000e+01 4.849741999999999820e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.849741999999999820e+01 0.000000000000000000e+00
-1.400000000000000000e+01 4.849741999999999820e+01 0.000000000000000000e+00
3.500000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
2.100000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
4.200000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
2.800000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424870999999999910e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
3.500000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
2.100000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
-7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
2.800000000000000000e+01 4.849741999999999820e+01 0.000000000000000000e+00
1.400000000000000000e+01 4.849741999999999820e+01 0.000000000000000000e+00
0.000000000000000000e+00 4.849741999999999820e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-2.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
-4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-7.000000000000000000e+00 1.212434999999999974e+01 0.000000000000000000e+00
-2.100000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
-3.500000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
-4.900000000000000000e+01 1.212434999999999974e+01 0.000000000000000000e+00
0.000000000000000000e+00 2.424870999999999910e+01 0.000000000000000000e+00
-1.400000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
-2.800000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
-4.200000000000000000e+01 2.424870999999999910e+01 0.000000000000000000e+00
-7.000000000000000000e+00 3.637306000000000239e+01 0.000000000000000000e+00
-2.100000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
-3.500000000000000000e+01 3.637306000000000239e+01 0.000000000000000000e+00
-1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
